-8.426644825090303659e-01 6.730705714694392716e-01 -3.374194645162071904e-01 1.380413596659391784e+00
-5.395174717133364162e-01 1.077266585863697834e+00 -3.427245372051323374e-02 1.430938098458674146e+00
-9.437134861075949788e-01 1.178315589462262558e+00 -2.363704609176425220e-01 1.885658614652214959e+00
-6.910909771111833910e-01 1.228840091261544698e+00 -2.363704609176425220e-01 1.835134112852932597e+00
-8.426644825090303659e-01 1.077266585863697834e+00 -2.868949627169248284e-01 1.430938098458674146e+00
-5.900419735126187781e-01 1.734085109254368096e+00 -4.384684681147718033e-01 2.138281123648626547e+00
-7.921399807097481149e-01 1.329889094860109422e+00 -3.374194645162071904e-01 1.986707618250779683e+00
-8.426644825090303659e-01 1.430938098458674146e+00 -2.868949627169248284e-01 1.936183116451497321e+00
-6.405664753119011401e-01 1.178315589462262558e+00 -2.363704609176425220e-01 1.531987102057238648e+00
-7.921399807097481149e-01 9.256930804658508594e-01 -3.879439663154894968e-01 1.481462600257956508e+00
-7.416154789104657530e-01 7.741195750680038845e-01 -4.889929699140541097e-01 1.127791087662980196e+00
-5.395174717133364162e-01 8.246440768672862465e-01 -3.374194645162071904e-01 1.178315589462262558e+00
